STT,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chtct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDP_growth,GDPpercapita,INF
13,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2022,0.936097512,17.19594502,9.169810482,0.21882638,0.440462164,0.567148104,0.131176458,0.008068365,-37243917.02,-0.027420706,2.807425879,0.054210285,-0.783637536,66773784.01,0,20,TRUE,37.56410256,0.152537672,8.537500468,3.617807103,4.44283305
13,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2021,1.075636467,22.00577644,9.132976721,0.227546469,0.473412053,0.387606874,0.111842531,0.059166098,66274749.79,0.064280093,5.410991786,0.052758409,0.995180096,59220002.36,0,20,TRUE,48.62745098,0.321449445,2.553728526,3.568693672,2.880767929
13,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2020,1.375045875,0,9.013271597,0.24236411,0.456249914,0.49428258,0.127817512,0.006721067,17241097.36,0.024310455,3.608939437,0.058831298,-0.3269649,13862764.03,0,0,0,0,0,2.865413209,3.548271404,1.467478148
13,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2019,2.019297268,0,8.850771809,0.117199198,0.510857434,0.585263228,0.135335241,0.006178703,18468092.97,0.025327135,3.032278383,0.079566298,0.289565414,44916441.42,0,0,0,0,0,7.359262701,3.536672083,2.423226942
13,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2018,1.842224372,0,8.862835982,0.147085175,0.486229476,0.499404341,0.055693971,0.000298245,-12095156.71,-0.017399499,6.674556947,0.032360109,0.935044945,34881693.55,0,0,0,0,0,7.465006856,3.508167323,3.6266473
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2024,0.819215573,22.29331541,9.762841966,0.44414728,0.323648948,0.500347972,0.103293124,0.085058278,333334026.7,0.05486832,0.131254639,0.33638724,0.012057186,167675981.2,0,42.85714286,FALSE,25.29304029,21.29001824,7.091187466,3.673692602,4.159586212
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2023,0.770603923,24.27626599,9.783557987,0.472048121,0.304701171,0.417322263,0.065259636,0.046368571,-153692704,-0.025672934,0.168289844,0.383740777,-0.000448981,77078606.76,0,28.57142857,FALSE,37.97313797,29.28116208,5.065023915,3.635820428,2.093390916
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2022,0.76774633,21.57278189,9.777177749,0.502275294,0.212484301,0.567069845,0.02630822,0.085852429,-357972130.5,-0.064798866,0.157567996,0.38391077,-0.168937574,201371622.2,0,28.57142857,FALSE,31.55195682,22.47083425,8.537500468,3.617807103,4.44283305
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2021,0.847679295,23.20202258,9.742281814,0.46138507,0.38955079,0.370357142,0.199300819,0.122285554,638921358.2,0.12735747,0.167719446,0.402914049,0.160096314,442557765.6,0,16.66666667,TRUE,38.58823529,28.83378039,2.553728526,3.568693672,2.880767929
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2020,0.967614881,0,9.700422983,0.535795153,0.375157866,0.389529885,0.049650385,0.050038639,39918248.81,0.009506391,0.336044424,0.459167501,1.076235086,60468703.94,0,0,0,0,0,2.865413209,3.548271404,1.467478148
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2019,1.15207342,0,9.623155793,0.308498202,0.231739599,0.559313893,0.063231599,0.050078064,95578050.15,0.034321812,0.252168414,0.437774958,-0.02102514,274680203.7,0,0,0,0,0,7.359262701,3.536672083,2.423226942
14,MSN.HM,Masan Group Corp,Vietnam,Food Products,2018,1.765324277,0,9.444787964,0.340599263,0.492084332,0.450118944,0.032515369,0.063059453,-122088055.2,-0.043624482,0.112747441,0.528740033,-0.006377498,242410737.4,0,0,0,0,0,7.465006856,3.508167323,3.6266473
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2024,0.2583741,45.27368736,9.05411533,0.100966164,0.309212348,0.998354367,0.014209531,0.081793556,19216624.44,0.021381426,0.263754833,0.044011833,0.15114087,17377477.88,23,0,TRUE,82.28937729,35.67301493,7.091187466,3.673692602,4.159586212
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2023,0.323915752,32.8963182,8.953640441,0.067354394,0.313502816,0.99616912,0.061588733,0.058350979,12876856.85,0.014202174,0.429456143,0.057300078,1.891097795,12167127.58,15,0,TRUE,70.90964591,22.33840276,5.065023915,3.635820428,2.093390916
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2022,0.315191072,32.39442245,8.957455038,0.055908775,0.277751267,0.961782714,0.050127715,0.058526233,34711402.46,0.043208367,0.216880409,0.054183467,-0.535367372,2214245.924,15,0,TRUE,68.06471306,24.5377081,8.537500468,3.617807103,4.44283305
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2021,0.357653686,32.51132697,8.904904305,0.056792623,0.345100753,0.950987579,0.062136105,0.022618146,7612437.833,0.011545496,0.302217173,0.06001585,0.54811037,880636.7391,23,0,0,71.5317139,24.17828802,2.553728526,3.568693672,2.880767929
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2020,0.448600615,0,8.819111174,0.00011457,0.31234679,0.9916299,0.060404007,0.031496071,-22433924.55,-0.036556864,0.117491417,0.078807035,-0.369741595,1056334.204,0,0,0,0,0,2.865413209,3.548271404,1.467478148
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2019,0.492654636,0,8.787936328,0,0.354214048,0.989711006,0.042920977,0.081217743,25833264.34,0.036952761,0.063142795,0.082662354,-0.383904098,14501702.56,0,0,0,0,0,7.359262701,3.536672083,2.423226942
15,CTD.HM,Coteccons Construction JSC,Vietnam,Construction & Engineering,2018,0.437087796,0,8.844532401,0,0.332673463,0.990610068,0.015069668,0.042262941,10701229.44,0.014751269,0.056988942,0.074440904,-0.168355177,30670692.95,0,0,0,0,0,7.465006856,3.508167323,3.6266473
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2024,1.270597646,24.6169133,9.081754714,0.230778038,0.329118731,0.312971072,0.236406716,0.068500119,-24882501.22,-0.022795811,10.11420289,0.039140217,0.495184966,31539994.39,0,60,TRUE,31.65445665,13.36369714,7.091187466,3.673692602,4.159586212
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2023,1.385637478,20.82742641,9.038038991,0.239640238,0.42853536,0.410249266,0.278140003,0.084696281,40263729.68,0.044134621,6.278763113,0.04189567,-0.302246375,30070075.27,0,60,TRUE,27.04453441,11.13935054,5.065023915,3.635820428,2.093390916
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2022,1.573876849,21.33260633,8.960134603,0.314357014,0.375571391,0.350895437,0.203736798,0.094674865,58765340.66,0.093324078,3.220452775,0.042606073,-0.246958892,45838489.79,0,60,TRUE,27.29411765,9.900642899,8.537500468,3.617807103,4.44283305
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2021,2.303942564,0,8.799127551,0.177591665,0.354370717,0.53827279,0.14045138,0.072973797,-20607708.52,-0.034118252,1.72454621,0.060437151,-0.166275933,52773224.97,0,0,0,0,0,2.553728526,3.568693672,2.880767929
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2020,2.526046709,0,8.78104293,0.132416303,0.32951741,0.724629132,0.085641824,0.105879348,28641242.35,0.050134466,2.619691529,0.05818373,0.617965869,50041935.89,0,0,0,0,0,2.865413209,3.548271404,1.467478148
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2019,2.718963065,0,8.756855457,0.059112505,0.270829034,0.814582898,0.094199195,0.056231018,-28514604.29,-0.064651983,2.414760391,0.055799019,-0.034607156,39570008.29,0,0,0,0,0,7.359262701,3.536672083,2.423226942
16,KDH.HM,Khang Dien House Trading and Investment JSC,Vietnam,Real Estate Management & Development,2018,3.561621499,0,8.644485499,0.094670846,0.277456248,0.825027476,0.159830538,0.136114023,-32594500.13,-0.076147362,1.864095224,0.054505841,-0.065419276,34911308.32,0,0,0,0,0,7.465006856,3.508167323,3.6266473
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2024,1.543580587,48.00581428,8.921316633,0.368492591,0.08237084,0.766923497,0.000139486,0,4376.828555,5.99427E-06,0.545555983,0.518987063,-0.055678118,51131796.37,8,33.33333333,TRUE,71.76774507,45.97445881,6.48422363,3.430826821,3.2018101
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2023,1.863840978,53.1160487,8.863423311,0.33012871,0.163114953,0.789585812,0.000150564,0,1115.776845,1.68872E-06,0.608410341,0.599227435,0.181749014,64124067.19,7,28.57142857,TRUE,66.94830037,64.52858014,9.19075493,3.403141173,2.591949545
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2022,2.046968139,53.43383146,8.820020708,0.346248115,0.15103375,0.775554876,0.000157755,0.000669796,-1448.393379,-2.44739E-06,0.447232549,0.631403034,-0.1105216,34587025.32,7,28.57142857,TRUE,69.13377436,64.32257463,7.609364978,3.370596035,5.897141859
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2021,2.28550532,0,8.772183097,0.26953064,0.200514062,0.865046215,0.000216003,0,-16455.55945,-2.59717E-05,0.443828439,0.564170248,-0.029538063,61215669.28,0,0,0,0,0,9.689592492,3.350173143,8.354907715
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2020,2.138631528,0,8.801812524,0.267673409,0.186239105,0.839851492,0.000263988,0,-142978.2463,-0.000224077,0.518769425,0.476546668,0.045311903,65601542.31,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2019,2.082590907,0,8.804873112,0.308412431,0.150670557,0.832935586,0.000749325,0,-82991.51766,-0.0001221,0.493191988,0.44172309,0.015927704,68941154.61,0,0,0,0,0,3.871436941,3.309934203,2.405517161
17,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2018,1.900082265,0,8.832317722,0.368766758,0.151351954,0.845281525,0.000969363,0,-48265.39462,-8.49427E-05,0.497251097,0.394877088,-0.083415057,83235010.12,0,0,0,0,0,6.453851345,3.293639741,3.884240272
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2024,2.722476086,47.41983103,8.104743116,0.286911705,0.282577865,0.70210145,0.013849676,0,-169397.3084,-0.001466038,0.21324979,0.521351048,-0.002131804,9648344.061,4,7.692307692,TRUE,50.20498566,32.55180814,6.48422363,3.430826821,3.2018101
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2023,3.156611433,49.50353781,8.06276136,0.318280676,0.206918084,0.702287008,0.018625064,0,506706.6587,0.004235426,0.198623357,0.482536734,-0.024260842,8010725.855,6,8.333333333,TRUE,47.91228902,34.04471045,9.19075493,3.403141173,2.591949545
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2022,3.024786794,48.84857255,8.077859553,0.404958938,0.248664265,0.646555369,0.007729256,0,-5054734.664,-0.040858291,0.20790274,0.461626488,0.016431939,3362220.058,6,12.5,TRUE,60.72195534,27.43053936,7.609364978,3.370596035,5.897141859
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2021,2.981245216,0,8.092418165,0.421196967,0.33278345,0.672493344,0.102759319,0,-3847913.214,-0.027538877,0.195680922,0.461601753,-0.069001904,6122429.889,0,0,0,0,0,9.689592492,3.350173143,8.354907715
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2020,2.623536584,0,8.145279034,0.437403362,0.30256115,0.680886048,0.139971209,0,8674911.468,0.052019443,0.223385787,0.41478991,0.053554866,-42594117.89,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2019,2.193882268,0,8.222099351,0.313602351,0.314147741,0.737712689,0.020515992,0,519002.2965,0.002973884,0.146993536,0.329259277,-0.255723725,23666679.94,0,0,0,0,0,3.871436941,3.309934203,2.405517161
18,ERDY.NS,Eveready Industries India Ltd,India,Household Products,2018,1.956025613,0,8.241845183,0.337959495,0.356509649,0.729913532,0.011033788,0,249754.2642,0.001580717,0.176684802,0.332665744,-0.038811979,6913226.366,0,0,0,0,0,6.453851345,3.293639741,3.884240272
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2024,1.262290432,38.71419776,9.174016062,0.214088614,0.407806363,0.332938553,0.492746928,0.001536484,15435927.44,0.011140707,0.167147394,0.545279232,0.052784101,97870099.47,5,7.692307692,TRUE,16.70957822,56.51242044,6.48422363,3.430826821,3.2018101
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2023,1.406008306,37.64284323,9.141619975,0.317270641,0.315312282,0.308932718,0.47813658,0.004390181,-6898620.276,-0.005080296,0.204591071,0.49221111,0.05181277,8722255.549,5,7.692307692,TRUE,12.98052708,61.62885307,9.19075493,3.403141173,2.591949545
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2022,1.44663123,40.59312605,9.132873261,0.329558065,0.284890764,0.30784919,0.560119544,0.001615718,3663583.252,0.002783253,0.214221425,0.437649591,-0.053334849,-7896908.471,5,8.333333333,TRUE,17.95717085,62.84726405,7.609364978,3.370596035,5.897141859
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2021,1.471044391,0,9.119353391,0.319491992,0.265757232,0.340645857,0.597629054,0.002910258,63485258.51,0.052063961,0.203202704,0.403488106,-0.031423499,54414806.58,0,0,0,0,0,9.689592492,3.350173143,8.354907715
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2020,1.618715785,0,9.086135683,0.31728281,0.224262053,0.251119804,0.453660402,0.002480458,-99657081.91,-0.059955882,0.196989261,0.40008735,0.051183316,78463431.64,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2019,1.183194415,0,9.220676367,0.38400596,0.286747848,0.37859209,0.326783792,0.029506171,29922743.02,0.018049915,0.189416141,0.44020198,-0.39767186,80446948.88,0,0,0,0,0,3.871436941,3.309934203,2.405517161
19,JUBA.NS,Jubilant Pharmova Ltd,India,Pharmaceuticals,2018,1.153366863,0,9.219526251,0.422062684,0.247337842,0.313792535,0.343309109,0.024632766,110034836.7,0.074492127,0.180461899,0.421315071,0.134562974,83406764.96,0,0,0,0,0,6.453851345,3.293639741,3.884240272
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2024,4.959497884,48.2299883,8.75226923,0.303648988,0.140730001,0.414971758,0.021450594,1.24214E-05,1526038.619,0.002905993,0.158594236,0.699178947,0.109748701,33774136.92,9,16.66666667,0,69.23457164,43.74581524,6.48422363,3.430826821,3.2018101
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2023,5.566328865,30.03032345,8.720270942,0.312725611,0.158918618,0.39438809,0.008378468,1.14233E-05,-939412.1176,-0.002186902,0.18313738,0.630795065,-0.020156179,32454709.06,8,16.66666667,TRUE,41.85621399,33.8133565,9.19075493,3.403141173,2.591949545
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2022,6.868437939,35.44465184,8.633026915,0.244000918,0.139368138,0.387907821,0.027652067,1.41672E-05,-7457400.195,-0.023728018,0.342207038,0.574140975,0.320493537,45665774.1,8,16.66666667,TRUE,51.20388877,31.70015487,7.609364978,3.370596035,5.897141859
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2021,9.318409972,0,8.497325993,0.050794809,0.173043601,0.709289436,0.035112396,0.026099569,-7392485.514,-0.028493522,0.268135308,0.561983332,0.187413181,34660757.25,0,0,0,0,0,9.689592492,3.350173143,8.354907715
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2020,11.36958887,0,8.414044345,0.013388995,0.179522701,0.766282272,0.231341015,0.044861691,-6136456.24,-0.028386201,0.228681327,0.331553481,0.144366166,33779783.15,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2019,13.69301902,0,8.334810367,0.014175304,0.260485703,0.819083125,0.161637622,0.090934122,21352992.71,0.113004985,0.149772639,0.322263981,-0.02117489,53278815.39,0,0,0,0,0,3.871436941,3.309934203,2.405517161
20,NAFL.NS,Navin Fluorine International Ltd,India,Chemicals,2018,15.65786688,0,8.276361149,0.003435896,0.257227083,0.753368568,0.089759299,0,-363342.0064,-0.001884168,0.121172769,0.305130971,0.012969115,21313558.83,0,0,0,0,0,6.453851345,3.293639741,3.884240272
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2024,2.07479423,69.44529859,8.745452154,0.108518133,0.163194532,0.86399756,0.081533188,0.020016193,-26452896.43,-0.042819917,0.005349904,0.035115611,0.150302878,49698069.05,6,14.28571429,TRUE,63.51807649,51.67965652,6.48422363,3.430826821,3.2018101
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2023,1.957279596,63.46428101,8.790827409,0.148658412,0.19140281,0.826454848,0.053380231,0.072031726,14231553.69,0.026837197,0.012968087,0.035738146,0.139744037,37012597.48,6,14.28571429,TRUE,54.83604757,45.04099518,9.19075493,3.403141173,2.591949545
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2022,2.235673546,66.59746675,8.724515168,0.135532767,0.188653153,0.707842669,0.121890789,0.035279833,-38496835.44,-0.114354068,0.004794317,0.03768752,0.239189476,55002434.27,4,16.66666667,TRUE,80.81146033,42.84984113,7.609364978,3.370596035,5.897141859
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2021,3.565183376,0,8.527173413,0.06238675,0.193495314,0.885988228,0.568756347,0,12256690.92,0.046042858,0,0.063862179,0.26561254,49594605.63,0,0,0,0,0,9.689592492,3.350173143,8.354907715
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2020,4.465009064,0,8.425210964,0.095027017,0.206402243,0.901992414,0.682003023,0,36706455.01,0.171065623,0,0.075401146,0.163432853,33356577.38,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2019,5.292009631,0,8.3315797,0.115796246,0.224487801,0.877755363,0.447867156,0,26267372.86,0.118918961,0,0.093543917,0.160971473,36760782.13,0,0,0,0,0,3.871436941,3.309934203,2.405517161
21,SOFT.NS,Sonata Software Ltd,India,IT Services,2018,5.136148311,0,8.344165534,0.010221978,0.287266589,0.942749599,0.243354925,0,-23090488.58,-0.121990386,0,0.031202555,0.135604063,35975715.52,0,0,0,0,0,6.453851345,3.293639741,3.884240272
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2024,13.45071117,34.44262031,7.59402382,0.801511921,0.16061132,0.677380691,0.005247698,0,-393867.7589,-0.006374017,0.025224452,0.469343896,-0.073373262,-40083019.31,6,16.66666667,FALSE,53.42782175,24.23708084,6.48422363,3.430826821,3.2018101
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2023,8.67761231,29.89620403,7.79093721,0.118730077,0.160583152,0.680880523,0.020106935,0,569394.1212,0.00563546,0.006106377,0.305254987,-0.688136788,-46456376.72,5,16.66666667,FALSE,41.89606393,31.57737443,9.19075493,3.403141173,2.591949545
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2022,5.372880074,27.61962453,8.004483638,0.018883035,0.198221658,0.563873125,0.003261325,0.133702578,-77969.815,-0.002112953,0.007173915,0.177007084,0.607232158,-27091467.87,7,16.66666667,FALSE,52.75242756,19.68492238,7.609364978,3.370596035,5.897141859
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2021,14.61755129,0,7.567036653,0.282822437,0.179799773,0.688864814,0.007141153,0,-1064578.519,-0.033897926,0.004104857,0.484848052,-0.477183417,-26797318.63,0,0,0,0,0,9.689592492,3.350173143,8.354907715
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2020,17.44348596,0,7.497004568,1.029133205,0.196910013,0.586397143,0.03987329,0,1224031.612,0.033830676,0.010675128,0.551492927,2.391972728,-20665162.64,0,0,0,0,0,-5.777724707,3.280360375,4.814857919
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2019,15.15331957,0,7.558481957,0.25074735,0.150876562,0.808221798,0.001496885,0,358.4086655,6.2224E-06,0.012463973,0.506386042,-0.614257605,-41469661.37,0,0,0,0,0,3.871436941,3.309934203,2.405517161
22,SPRC.NS,Sun Pharma Advanced Research Co Ltd,India,Pharmaceuticals,2018,9.26911297,0,7.760420631,0.004104899,0.140698275,0.929618132,0.003678312,0,21191.09569,0.000446796,0.059390867,0.260259675,1.199246773,-21022087.31,0,0,0,0,0,6.453851345,3.293639741,3.884240272
