Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2024,3.3375931,55.7979642,8.5513026,0.4248869,0.1508477,0.2792133,0.1270235,0.0000000,-4608777.0626097,0.0784662,0.0372958,0.7128936,8.3553449,1954827.3844353,4.0000000,22.2222222,TRUE,61.0559753,49.8758722,6.4842236,3.4308268,3.2018101
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2023,3.5165164,54.6340813,8.5324251,0.4098175,0.1564617,0.2960571,0.1798300,0.0062129,5920575.8848230,0.0688209,0.0374225,0.7082773,12.8738282,6233473.3053389,4.0000000,22.2222222,TRUE,59.2190668,38.6003295,9.1907549,3.4031412,2.5919495
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2022,3.8116093,40.1065036,8.4993186,0.3711488,0.2057440,0.3988552,0.0649528,0.0037590,-2017770.2044791,0.1230949,0.0440257,0.6233872,21.5744791,28382546.2512171,16.0000000,22.2222222,TRUE,40.1574324,31.1291896,7.6093650,3.3705960,5.8971419
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2021,4.2427708,0.0000000,8.4549924,0.3647391,0.2066393,0.3865495,0.1106290,0.0044849,2138827.4788080,0.2908145,0.0301138,0.5559264,62.6951574,6058518.0247005,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2020,6.5244424,0.0000000,8.2658545,0.4780631,0.2299255,0.3568963,0.1413422,0.0008985,3366558.6502044,0.0572516,0.0351321,0.6586030,-21.6484246,-13658886.7467903,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2019,6.5718117,0.0000000,8.2631027,0.4675750,0.2019941,0.3257283,0.0756151,0.0007330,379913.1854566,0.0319934,0.0321469,0.6868297,3.1083944,-21139075.8366187,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
309,SAPI.NS,Sapphire Foods India Ltd,India,"Hotels, Restaurants & Leisure",2018,5.1071481,0.0000000,8.3552192,0.4200292,0.3786619,0.5090896,0.0364153,0.0003828,-1200346.9210755,#DIV/0!,0.0242933,0.5710258,#DIV/0!,-10032379.3003758,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2024,8.7415772,69.4277686,8.9055324,0.0080678,0.2161931,0.9609620,0.0520483,0.0561520,46079668.9809945,0.2092610,0.2178247,0.3294183,10.3986339,109738878.3692170,6.0000000,33.3333333,TRUE,84.0092285,55.1640548,6.4842236,3.4308268,3.2018101
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2023,9.3810861,70.7357317,8.8769546,0.0081545,0.2242317,0.9616674,0.0452692,0.0009734,-11579516.7688424,0.2751157,0.2143665,0.2826214,4.9838647,108068277.4371920,5.0000000,30.0000000,TRUE,80.1835748,59.1366497,9.1907549,3.4031412,2.5919495
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2022,10.2058122,68.8747755,8.8403112,0.0100197,0.2406072,0.9563235,0.0603386,0.0144760,-4951823.6879964,0.2856521,0.2210061,0.2394879,11.1854776,106291330.6817220,4.0000000,30.0000000,TRUE,76.6511741,62.0460877,7.6093650,3.3705960,5.8971419
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2021,10.9390319,0.0000000,8.8179015,0.0123972,0.2424744,0.9554322,0.0477671,0.0306948,-510293.1499859,0.3333353,0.2259067,0.2364473,44.9734978,84483059.6102972,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2020,12.4772588,0.0000000,8.7558714,0.0156352,0.2300344,0.9363475,0.0431060,0.0407203,12992187.4358195,0.3336945,0.1773276,0.2801085,-15.7234226,39839148.2579871,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2019,13.8453939,0.0000000,8.7083310,0.0000000,0.1749080,0.9334036,0.1347439,0.0082299,-3726699.3693062,0.2160046,0.2025414,0.2909528,-6.8020836,51526278.9067975,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
310,SCHE.NS,Schaeffler India Ltd,India,Machinery,2018,12.9646904,0.0000000,8.7336787,0.0153263,0.2699549,0.9583318,0.0732827,0.0180418,310523.2892467,0.2443823,0.2450994,0.2367965,2.1003242,60350776.3082231,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2024,10.3772640,59.1591993,8.3544389,0.2698744,0.4169737,0.5878928,0.1345519,0.0776140,24708016.3838502,0.1593882,0.1801991,0.2614248,16.5511450,31350497.3668812,7.0000000,16.6666667,TRUE,71.6224205,38.8358019,6.4842236,3.4308268,3.2018101
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2023,12.3442561,51.0894831,8.2781746,0.3457579,0.4707374,0.5792029,0.0635334,0.0000000,3328134.3731254,0.0343830,0.1940008,0.2738091,22.3943307,20639472.1055789,5.0000000,16.6666667,TRUE,68.9069453,37.4535183,9.1907549,3.4031412,2.5919495
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2022,14.2751981,46.8934783,8.2176121,0.3506755,0.5686779,0.6399798,0.0253647,0.0000000,-2014362.2200584,0.0154481,0.2269107,0.2462096,7.2839100,15046616.3583252,5.0000000,20.0000000,TRUE,83.3137687,31.0693858,7.6093650,3.3705960,5.8971419
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2021,15.2933912,0.0000000,8.1878325,0.4325245,0.6089059,0.6283092,0.0049870,0.0278340,1734091.8612832,0.0302806,0.2036050,0.2676801,13.6821210,3639195.0609607,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2020,14.6818567,0.0000000,8.1962139,0.4738165,0.6426173,0.6446065,0.0045069,0.0170745,1315202.9752383,0.0211157,0.1916739,0.2673856,-3.4913530,-138233.7257476,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2019,15.6732222,0.0000000,8.1720031,0.4375420,0.6394049,0.6402096,0.0002906,0.0117214,-679383.5370953,0.0106652,0.1951505,0.2806626,-8.1442473,-3925902.3270015,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
311,SEIN.NS,Schneider Electric Infrastructure Ltd,India,Electrical Equipment,2018,14.4256990,0.0000000,8.2198429,0.3949213,0.8572816,0.8751174,0.0000844,0.0160009,-4701214.2237641,0.0135172,0.2109661,0.2690298,-2.3263758,-3522116.2185603,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2024,2.6460849,35.9915256,8.2729358,0.3004115,0.3152441,0.5626961,0.1240782,0.0000000,-251609.1281451,0.0400230,0.2455657,0.1869170,10.4774499,3775190.1696899,6.0000000,11.1111111,TRUE,43.6396081,23.3666999,6.4842236,3.4308268,3.2018101
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2023,2.6990537,33.5086699,8.2667234,0.3166048,0.4070349,0.7094059,0.1033669,0.0000000,2787762.4475105,0.0443411,0.2291688,0.2020438,-4.9780702,-3552849.4301140,5.0000000,12.5000000,TRUE,31.2640640,26.7050540,9.1907549,3.4031412,2.5919495
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2022,2.7037745,32.4403331,8.2697820,0.2900977,0.3440312,0.6335511,0.0790281,0.0000000,-1937925.9980526,0.0265024,0.2307565,0.2302810,-7.0883834,-14846275.5598832,6.0000000,11.1111111,TRUE,44.5160536,25.6479451,7.6093650,3.3705960,5.8971419
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2021,2.6381734,0.0000000,8.2814089,0.2514868,0.3529505,0.6748441,0.1122703,0.0000000,494325.5328624,0.0409087,0.2433598,0.2248501,-0.0187337,5897651.4267194,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2020,2.6707874,0.0000000,8.2796765,0.1982523,0.3309763,0.6931846,0.1166056,0.0000000,-1962344.6408795,0.0420441,0.1914598,0.2497962,18.9320138,14281690.5259992,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2019,2.6054738,0.0000000,8.2881540,0.2763034,0.3382220,0.6378752,0.1376514,0.0000000,40752.3927097,0.0716428,0.1526309,0.2433754,4.1969766,10891110.1376555,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
312,SEQU.NS,SeQuent Scientific Ltd,India,Pharmaceuticals,2018,2.5063238,0.0000000,8.3023704,0.2385608,0.3129096,0.6375361,0.1560951,0.0000000,4082827.4067650,0.0478441,0.1441792,0.1759738,15.1527176,8221595.8369471,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2024,3.2870766,38.9499526,8.3130239,0.0293880,0.3614239,0.9136260,0.0000000,0.1146348,-6962504.3885313,0.5486564,0.1179511,0.1428958,-1.5093794,36564435.3423054,4.0000000,28.5714286,FALSE,71.1478648,26.4755809,6.4842236,3.4308268,3.2018101
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2023,3.5355935,40.7724895,8.2907077,0.0145379,0.3612240,0.9454300,0.3885287,0.0210180,12129994.0011998,0.4243894,0.1225457,0.1284072,2.5637037,35380587.8824235,4.0000000,28.5714286,0.0000000,75.8503784,28.6564378,9.1907549,3.4031412,2.5919495
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2022,4.1131133,46.5409101,8.2280185,0.0177420,0.4310431,0.9486848,0.2342762,0.0122397,-4399245.3748783,0.4900338,0.1492667,0.1502823,10.5951117,25003079.3573515,4.0000000,25.0000000,FALSE,80.9804964,31.6245313,7.6093650,3.3705960,5.8971419
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2021,5.0660315,0.0000000,8.1473985,0.0116882,0.4437881,0.9596633,0.0372171,0.1649570,15862579.6098623,0.4494374,0.1238662,0.1460714,25.1441135,21276932.9682983,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2020,5.2913401,0.0000000,8.1238561,0.0122357,0.5398405,0.9690676,0.0533268,0.0462615,-765508.5661156,0.4633384,0.1451431,0.1835347,107.2655411,10745628.0678726,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2019,8.5446509,0.0000000,7.9169408,0.0172277,0.3898060,0.9414389,0.3240838,0.0000000,1084106.5668432,0.2072882,0.1763785,0.2995989,-30.4745594,7666441.0019513,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
313,SHAD.NS,Sharda Motor Industries Ltd,India,Automobile Components,2018,6.5570634,0.0000000,8.0179487,0.0000000,0.3257031,0.9531778,0.2573570,0.0138698,7000231.2807170,0.3407083,0.1468837,0.2672173,-10.9151893,12563616.6522116,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2024,1.8014686,29.0825956,8.7426761,0.0016423,0.4202761,0.8927562,0.0640631,0.0197119,4665909.8888239,0.1254804,0.2061293,0.0021463,33.2170922,35625231.1293154,5.0000000,25.0000000,TRUE,44.5735601,20.9332844,6.4842236,3.4308268,3.2018101
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2023,2.0801352,21.5197853,8.6852954,0.0045315,0.3913876,0.8774944,0.0552610,0.0001425,-10680515.8968206,0.0817800,0.2458874,0.0044973,-22.9234897,3827978.4043191,4.0000000,25.0000000,TRUE,43.2024565,10.6842048,9.1907549,3.4031412,2.5919495
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2022,1.8752705,23.0013028,8.7239115,0.0006814,0.4529160,0.9300330,0.0894999,0.0000000,14565603.7000974,0.0527003,0.2613120,0.0011440,4.3926589,41623989.7760467,4.0000000,25.0000000,TRUE,62.3627069,3.7766723,7.6093650,3.3705960,5.8971419
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2021,2.0301333,0.0000000,8.6929854,0.0124623,0.4519661,0.9241253,0.0335116,0.0000000,-3801945.6821613,0.1010603,0.2402500,0.0038467,43.9880304,46017253.9636950,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2020,2.5207345,0.0000000,8.5928145,0.0281987,0.3978413,0.9118103,0.0750870,0.0000000,1065698.6203973,0.1630426,0.1837550,0.0072913,23.1909844,31340867.1397514,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2019,3.1816848,0.0000000,8.4935687,0.0073219,0.3649741,0.9070833,0.0907661,0.0000000,3600666.3746300,0.1168072,0.1666028,0.0118534,-8.0816733,21861826.8222426,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
314,SHCR.NS,Sharda Cropchem Ltd,India,Chemicals,2018,3.2282626,0.0000000,8.5031027,0.0000420,0.3733731,0.8947532,0.0615899,0.0000000,-1529791.8473547,0.1418800,0.1691833,0.0061479,10.3611909,25490503.0355594,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2024,1.3977046,53.7342888,8.8060481,0.2674817,0.2737903,0.6154963,0.0274309,0.0000348,-324166.1790521,0.0945805,0.0671686,0.2767681,12.4855981,11316559.3914570,9.0000000,22.2222222,FALSE,78.4608228,45.1423562,6.4842236,3.4308268,3.2018101
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2023,1.3762967,42.3555605,8.8065982,0.2796327,0.2114208,0.4666088,0.0388966,0.0000206,209958.0083983,0.0240685,0.0666874,0.2904033,2.3112709,22067186.5626875,7.0000000,22.2222222,TRUE,88.1955023,23.9902353,9.1907549,3.4031412,2.5919495
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2022,2.6460372,35.1696401,8.5184369,0.2107006,0.2520840,0.6154038,0.0616660,0.0000484,177422.1032132,0.2937976,0.1291390,0.3043657,-10.9787365,24715457.6436222,6.0000000,20.0000000,TRUE,68.4498638,12.4733630,7.6093650,3.3705960,5.8971419
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2021,2.7862146,0.0000000,8.4949473,0.1967774,0.2354662,0.5700999,0.0726835,0.0000883,-2180499.9644275,0.0605803,0.1465655,0.2928301,17.9789065,28817386.7675695,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2020,3.0892676,0.0000000,8.4530593,0.1682037,0.2609390,0.6075528,0.0615929,0.0115615,1812488.8907120,0.1031578,0.1609762,0.2923664,15.4049467,32835828.6503411,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2019,4.0125158,0.0000000,8.3388860,0.1886613,0.2340262,0.5312663,0.0626627,0.0121663,3619369.9972124,0.2086428,0.1456729,0.3376586,-6.7875557,25790317.6562728,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
315,SHEF.NS,Sheela Foam Ltd,India,Household Durables,2018,5.0623309,0.0000000,8.2251507,0.0262914,0.2943858,0.7922629,0.0477792,0.0004304,-19487930.0375831,0.2591503,0.1705433,0.2929517,0.5496621,19332234.7499277,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2024,1.5658255,47.1021009,9.2808918,0.0483849,0.2822110,0.7990646,0.0137106,0.0000000,2774722.0596840,0.0600227,0.2197053,0.5501792,11.9002503,106408425.9801050,5.0000000,8.3333333,TRUE,22.6865695,51.0151873,6.4842236,3.4308268,3.2018101
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2023,1.7399285,35.8008115,9.2381750,0.0413836,0.2546473,0.7688648,0.0107270,0.0000014,-6163167.3665267,0.1095170,0.1950695,0.5312771,3.1454740,123455308.9382120,4.0000000,10.0000000,TRUE,36.9997984,34.4315789,9.1907549,3.4031412,2.5919495
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2022,2.1127520,27.1728461,9.1515372,0.1006048,0.3038794,0.8097630,0.0217764,0.0011780,-135102.2395326,0.0682477,0.2360130,0.5095496,12.0803815,103263145.0827650,9.0000000,8.3333333,TRUE,22.0275956,31.1276843,7.6093650,3.3705960,5.8971419
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2021,2.7259593,0.0000000,9.0453212,0.0644556,0.2551745,0.8299458,0.0000000,0.0109080,-9478086.0432087,0.1986549,0.2441573,0.3819350,59.0486092,227157865.3358170,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2020,4.0872604,0.0000000,8.8698557,0.1468638,0.2641976,0.8017974,0.0000000,0.0302292,18340921.8316310,0.1261627,0.1900821,0.4258292,48.2090059,115339704.9373090,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2019,4.5003389,0.0000000,8.8273515,0.2201309,0.3090730,0.6998104,0.0000000,0.0058670,2628330.2138505,0.0451045,0.2936903,0.4439065,-12.7538711,45163474.1746645,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
316,SHYE.NS,Shyam Metalics and Energy Ltd,India,Metals & Mining,2018,5.2687373,0.0000000,8.7677354,0.1798033,0.2546062,0.6602202,0.0000000,0.0024417,255854.2931483,0.0993298,0.1806650,0.5258459,12.8254250,92047267.9965308,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2024,0.8249443,46.4705097,8.8544370,0.2692362,0.4085669,0.6741944,0.2428333,0.0180926,29481568.1685196,0.1722172,0.0046430,0.0622115,4.9217867,1379520.1872440,5.0000000,27.2727273,TRUE,72.2169562,22.1819887,6.4842236,3.4308268,3.2018101
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2023,0.8198581,49.3828583,8.8552946,0.2775834,0.5000263,0.8390651,0.1573357,0.0303973,-6292981.4037193,0.1208476,0.0051737,0.0629008,6.5274213,22800239.9520096,7.0000000,20.0000000,TRUE,72.0406436,20.2330672,9.1907549,3.4031412,2.5919495
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2022,0.8485507,40.6447974,8.8421813,0.2883911,0.3957544,0.6690006,0.2312445,0.0249994,-23731499.5131451,0.1314242,0.0055014,0.0577802,4.1994975,42174050.6329114,4.0000000,16.6666667,TRUE,63.8671425,2.9779751,7.6093650,3.3705960,5.8971419
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2021,0.8674263,32.2957515,8.8270022,0.2846816,0.4156201,0.7001986,0.2607867,0.0258307,-31175709.5389545,0.1352379,0.0066765,0.0552371,6.1947213,42940841.6709046,5.0000000,18.1818182,TRUE,56.7394872,1.4516129,9.6895925,3.3501731,8.3549077
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2020,0.8463980,0.0000000,8.8382781,0.2922724,0.4334668,0.6807589,0.2703896,0.0523002,76153520.1061022,0.2292081,0.0061298,0.0518764,10.7975847,50208512.7910634,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2019,0.9421768,0.0000000,8.7906659,0.2848833,0.4113782,0.5863834,0.2069039,0.0045478,-27783043.2878022,0.0908163,0.0072782,0.0575804,9.8522516,29927521.8031938,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
317,SISI.NS,SIS Ltd,India,Commercial Services & Supplies,2018,0.9403274,0.0000000,8.7857757,0.2307872,0.3383810,0.4805734,0.2806885,0.0043815,-32037004.9147152,0.1483779,0.0060036,0.0414713,14.4442732,31031945.6490315,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2024,1.6689259,32.1064113,8.3204591,0.0080075,0.1306289,0.6692975,0.2015986,0.0000000,3989233.4698654,0.0713977,0.1088954,0.2256344,15.4151355,-12861439.4382680,5.0000000,11.1111111,TRUE,47.8811210,17.2526905,6.4842236,3.4308268,3.2018101
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2023,4.6608259,35.1044311,7.8873020,0.0653224,0.1816733,0.8183589,0.1110902,0.0000000,750569.8860228,0.0200118,0.2267436,0.5216495,-11.8723232,1248950.2099580,4.0000000,11.1111111,TRUE,50.8004279,19.8552771,9.1907549,3.4031412,2.5919495
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2022,4.6161116,27.5160675,7.8909825,0.0970465,0.1989036,0.8302706,0.0528626,0.0000000,158836.4167478,0.0100360,0.2598493,0.4958816,-14.3614662,1834956.1830575,4.0000000,14.2857143,TRUE,49.3710171,17.6984677,7.6093650,3.3705960,5.8971419
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2021,4.3515074,0.0000000,7.9112114,0.0807244,0.2114429,0.8355465,0.0414023,0.0000000,-821460.4737199,0.0095608,0.2616552,0.4802521,-1.0411055,3405339.0319546,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2020,4.8414386,0.0000000,7.8729354,0.0264890,0.1543412,0.7671930,0.0588864,0.0000000,902005.8246852,0.0358466,0.2244943,0.5234598,10.0381471,4275811.1489397,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2019,5.5000823,0.0000000,7.8282085,0.0410968,0.1360305,0.7006621,0.0726698,0.0000000,83097.7128217,0.0371177,0.1537567,0.4902123,-6.8520088,4493117.2261824,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
318,SNDO.NS,Sundrop Brands Ltd,India,Food Products,2018,5.5407609,0.0000000,7.8316846,0.0000000,0.1666468,0.8400721,0.0530506,0.0000000,-606967.3315987,0.0851138,0.1789548,0.3646716,-4.4934987,4951431.0494363,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
319,SNFS.NS,Sundram Fasteners Ltd,India,Automobile Components,2024,3.5981522,38.6759093,8.8108371,0.1489717,0.2574750,0.8287053,0.0256945,0.0000308,1665301.3458163,0.0152731,0.2023785,0.4408133,2.5192927,63399648.9174956,5.0000000,50.0000000,TRUE,62.9068934,25.5181749,6.4842236,3.4308268,3.2018101
319,SNFS.NS,Sundram Fasteners Ltd,India,Automobile Components,2023,3.9387623,30.9309065,8.7770670,0.1296053,0.2571519,0.8182230,0.0175084,0.0000100,-4201559.6880624,0.0145224,0.1949612,0.4518826,-1.3657450,63064187.1625675,4.0000000,50.0000000,TRUE,72.0783874,14.4877593,9.1907549,3.4031412,2.5919495
